iter	Passed	Remaining
40142	562724	1401235924
40143	562740	1401242102
40144	562755	1401244486
40145	562771	1401249668
40146	562786	1401252026
40147	562801	1401254393
40148	562819	1401263215
40149	562834	1401267358
40150	562850	1401270374
40151	562864	1401271466
40152	562877	1401269763
40153	562891	1401268461
40154	562904	1401265895
40155	562917	1401264020
40156	562930	1401262104
40157	562944	1401260697
40158	562957	1401259320
40159	562971	1401257411
40160	562984	1401256503
40161	562998	1401254867
40162	563012	1401254797
40163	563025	1401252144
40164	563038	1401250200
40165	563052	1401250214
40166	563066	1401249609
40167	563079	1401248724
40168	563093	1401247223
40169	563106	1401245707
40170	563119	1401243649
40171	563133	1401241646
40172	563146	1401241040
40173	563160	1401239229
40174	563173	1401238898
40175	563187	1401236788
40176	563200	1401235279
40177	563214	1401235338
40178	563227	1401233417
40179	563241	1401231498
40180	563254	1401230052
40181	563268	1401229007
40182	563281	1401227628
40183	563295	1401226740
40184	563308	1401225771
40185	563321	1401223264
40186	563335	1401222106
40187	563348	1401219910
40188	563362	1401219130
40189	563375	1401217583
40190	563389	1401216964
40191	563402	1401215254
40192	563416	1401214193
40193	563429	1401212504
40194	563442	1401209982
40195	563456	1401208528
40196	563469	1401206574
40197	563483	1401206553
40198	563497	1401205537
40199	563510	1401203846
40200	563523	1401202221
40201	563537	1401200852
40202	563550	1401199135
40203	563563	1401196722
40204	563577	1401195717
40205	563590	1401193815
40206	563604	1401193399
40207	563618	1401192523
40208	563631	1401191185
40209	563645	1401190142
40210	563662	1401198371
40211	563677	1401200914
40212	563691	1401201630
40213	563706	1401203613
40214	563720	1401202600
40215	563734	1401203193
40216	563748	1401203386
40217	563763	1401206056
40218	563779	1401209155
40219	563795	1401215748
40220	563809	1401216181
40221	563823	1401215254
40222	563836	1401213125
40223	563849	1401211090
40224	563863	1401210075
40225	563876	1401208589
40226	563890	1401207414
40227	563904	1401206604
40228	563917	1401205675
40229	563931	1401204467
40230	563944	1401201365
40231	563957	1401199677
40232	563970	1401197797
40233	563984	1401197138
40234	563997	1401195352
40235	564011	1401193664
40236	564024	1401192274
40237	564038	1401191096
40238	564051	1401189588
40239	564065	1401187932
40240	564078	1401186146
40241	564091	1401183673
40242	564104	1401182035
40243	564118	1401180318
40244	564131	1401178338
40245	564144	1401177317
40246	564158	1401176258
40247	564172	1401175755
40248	564186	1401175232
40249	564199	1401174137
40250	564213	1401173046
40251	564227	1401172666
40252	564241	1401172557
40253	564254	1401170684
40254	564267	1401169608
40255	564281	1401167831
40256	564294	1401167000
40257	564309	1401168544
40258	564322	1401166781
40259	564336	1401166425
40260	564350	1401165201
40261	564363	1401163617
40262	564376	1401161586
40263	564390	1401160423
40264	564403	1401158177
40265	564417	1401158346
40266	564430	1401156071
40267	564444	1401154438
40268	564457	1401152924
40269	564470	1401150584
40270	564483	1401148038
40271	564497	1401146578
40272	564510	1401144826
40273	564523	1401142911
40274	564537	1401142355
40275	564551	1401141479
40276	564564	1401139126
40277	564577	1401136220
40278	564590	1401134967
40279	564604	1401133735
40280	564617	1401132734
40281	564631	1401131497
40282	564644	1401130308
40283	564661	1401138227
40284	564677	1401141214
40285	564693	1401145630
40286	564708	1401149153
40287	564723	1401150730
40288	564736	1401150153
40289	564752	1401153291
40290	564768	1401159846
40291	564783	1401161132
40292	564798	1401162632
40293	564811	1401161199
40294	564824	1401159725
40295	564838	1401159092
40296	564852	1401158755
40297	564865	1401156970
40298	564879	1401155544
40299	564892	1401154177
40300	564906	1401153741
40301	564919	1401152046
40302	564933	1401150203
40303	564946	1401148203
40304	564959	1401146114
40305	564973	1401145028
40306	564986	1401144100
40307	565001	1401144667
40308	565014	1401143803
40309	565028	1401142785
40310	565041	1401141336
40311	565055	1401139260
40312	565068	1401138164
40313	565081	1401136069
40314	565095	1401134204
40315	565107	1401131476
40316	565121	1401130404
40317	565134	1401128264
40318	565148	1401127712
40319	565162	1401126488
40320	565175	1401124919
40321	565189	1401123841
40322	565203	1401124490
40323	565216	1401122863
40324	565230	1401121734
40325	565243	1401120067
40326	565257	1401119371
40327	565270	1401117552
40328	565284	1401116705
40329	565297	1401114550
40330	565310	1401112915
40331	565324	1401111836
40332	565337	1401109858
40333	565350	1401107982
40334	565364	1401106160
40335	565377	1401103858
40336	565391	1401103654
40337	565405	1401103872
40338	565419	1401103156
40339	565432	1401102144
40340	565446	1401100926
40341	565459	1401099702
40342	565473	1401097965
40343	565486	1401096603
40344	565500	1401095594
40345	565513	1401093840
40346	565527	1401093755
40347	565540	1401091355
40348	565553	1401089562
40349	565567	1401088272
40350	565580	1401086829
40351	565594	1401086567
40352	565608	1401085394
40353	565621	1401083707
40354	565634	1401081300
40355	565651	1401087755
40356	565665	1401089301
40357	565680	1401091446
40358	565695	1401093708
40359	565712	1401100258
40360	565727	1401102795
40361	565742	1401104333
40362	565755	1401103939
40363	565770	1401105888
40364	565785	1401106809
40365	565799	1401107266
40366	565812	1401106314
40367	565826	1401104842
40368	565840	1401104554
40369	565853	1401102370
40370	565867	1401101372
40371	565880	1401099989
40372	565894	1401098758
40373	565907	1401096904
40374	565920	1401095130
40375	565934	1401093743
40376	565947	1401091996
40377	565960	1401090178
40378	565974	1401088444
40379	565988	1401090293
40380	566002	1401089878
40381	566016	1401089030
40382	566029	1401087807
40383	566043	1401086145
40384	566057	1401085639
40385	566070	1401084688
40386	566084	1401082985
40387	566097	1401081845
40388	566111	1401081875
40389	566125	1401080445
40390	566138	1401078752
40391	566152	1401078515
40392	566166	1401078115
40393	566179	1401077179
40394	566195	1401080440
40395	566208	1401079576
40396	566222	1401077598
40397	566235	1401075982
40398	566248	1401073150
40399	566261	1401072205
40400	566276	1401072320
40401	566289	1401070160
40402	566302	1401068510
40403	566315	1401066793
40404	566329	1401065991
40405	566343	1401064834
40406	566356	1401062292
40407	566369	1401060784
40408	566383	1401059996
40409	566396	1401059405
40410	566410	1401057472
40411	566423	1401056316
40412	566437	1401054839
40413	566450	1401053571
40414	566464	1401052698
40415	566477	1401049893
40416	566490	1401048654
40417	566504	1401046701
40418	566517	1401046023
40419	566530	1401043800
40420	566544	1401042432
40421	566557	1401041455
40422	566571	1401039433
40423	566585	1401040092
40424	566599	1401039807
40425	566613	1401039852
40426	566627	1401040706
40427	566643	1401045095
40428	566659	1401049726
40429	566676	1401056933
40430	566691	1401060485
40431	566706	1401062513
40432	566720	1401062837
40433	566735	1401063715
40434	566750	1401065634
40435	566763	1401065271
40436	566779	1401069943
40437	566794	1401071615
40438	566808	1401070376
40439	566821	1401069852
40440	566835	1401068090
40441	566848	1401067103
40442	566862	1401065858
40443	566875	1401063423
40444	566888	1401061529
40445	566902	1401061571
40446	566916	1401060533
40447	566929	1401059153
40448	566942	1401057077
40449	566957	1401057568
40450	566970	1401055998
40451	566983	1401054522
40452	566997	1401053279
40453	567010	1401051639
40454	567024	1401050152
40455	567037	1401048681
40456	567051	1401047529
40457	567064	1401045229
40458	567077	1401043201
40459	567090	1401041802
40460	567103	1401038921
40461	567117	1401037552
40462	567130	1401036374
40463	567144	1401035363
40464	567157	1401034065
40465	567171	1401033242
40466	567185	1401033366
40467	567199	1401032756
40468	567213	1401031958
40469	567226	1401029423
40470	567240	1401028992
40471	567253	1401027255
40472	567266	1401026113
40473	567280	1401024830
40474	567293	1401023275
40475	567307	1401022032
40476	567320	1401019790
40477	567334	1401019669
40478	567347	1401017623
40479	567361	1401016569
40480	567374	1401014708
40481	567389	1401017447
40482	567403	1401016577
40483	567416	1401015673
40484	567430	1401013581
40485	567443	1401013260
40486	567457	1401012581
40487	567471	1401011401
40488	567484	1401010540
40489	567498	1401009141
40490	567511	1401007780
40491	567525	1401006268
40492	567538	1401005542
40493	567552	1401003276
40494	567565	1401002280
40495	567579	1401001726
40496	567594	1401003616
40497	567608	1401002920
40498	567622	1401002791
40499	567638	1401010023
40500	567653	1401011679
40501	567670	1401018008
40502	567684	1401019014
40503	567698	1401019730
40504	567714	1401023247
40505	567728	1401022799
40506	567743	1401025007
40507	567759	1401031009
40508	567773	1401030360
40509	567787	1401031270
40510	567801	1401029587
40511	567815	1401029928
40512	567828	1401028673
40513	567842	1401026937
40514	567855	1401025783
40515	567869	1401026239
40516	567883	1401025918
40517	567896	1401023479
40518	567909	1401020697
40519	567923	1401019316
40520	567936	1401018230
40521	567949	1401016098
40522	567963	1401015113
40523	567976	1401013713
40524	567992	1401017196
40525	568005	1401015873
40526	568019	1401014236
40527	568032	1401011739
40528	568045	1401010007
40529	568059	1401008985
40530	568072	1401007311
40531	568086	1401006401
40532	568099	1401005039
40533	568113	1401003927
40534	568126	1401003053
40535	568140	1401001779
40536	568154	1401001390
40537	568168	1401000925
40538	568181	1401000534
40539	568196	1401001219
40540	568209	1401000047
40541	568223	1400998765
40542	568236	1400996662
40543	568250	1400995737
40544	568263	1400993621
40545	568276	1400992842
40546	568290	1400990878
40547	568304	1400990970
40548	568317	1400988858
40549	568330	1400986722
40550	568344	1400985275
40551	568356	1400982707
40552	568370	1400980458
40553	568384	1400981301
40554	568398	1400980280
40555	568411	1400979096
40556	568425	1400978804
40557	568438	1400977306
40558	568452	1400975331
40559	568465	1400973992
40560	568478	1400972226
40561	568492	1400970401
40562	568505	1400968141
40563	568518	1400966228
40564	568532	1400964982
40565	568545	1400963394
40566	568558	1400961901
40567	568572	1400960318
40568	568586	1400960052
40569	568599	1400958878
40570	568613	1400957277
40571	568629	1400963279
40572	568646	1400970774
40573	568661	1400972722
40574	568677	1400978118
40575	568692	1400980327
40576	568708	1400983940
40577	568723	1400986683
40578	568738	1400989631
40579	568751	1400988585
40580	568767	1400991717
40581	568781	1400991562
40582	568794	1400989872
40583	568807	1400987424
40584	568821	1400986095
40585	568834	1400983842
40586	568847	1400981440
40587	568860	1400979237
40588	568873	1400978013
40589	568887	1400976600
40590	568900	1400974979
40591	568913	1400972930
40592	568927	1400971667
40593	568940	1400969674
40594	568954	1400969261
40595	568968	1400968209
40596	568981	1400967255
40597	568994	1400965165
40598	569008	1400964509
40599	569022	1400963550
40600	569035	1400961836
40601	569049	1400960946
40602	569062	1400959011
40603	569075	1400957566
40604	569089	1400957488
40605	569104	1400958511
40606	569118	1400958877
40607	569133	1400960306
40608	569148	1400963181
40609	569162	1400964906
40610	569178	1400967532
40611	569192	1400968747
40612	569207	1400969729
40613	569221	1400971861
40614	569238	1400978302
40615	569253	1400980067
40616	569267	1400981387
40617	569282	1400982541
40618	569296	1400983903
40619	569311	1400984755
40620	569325	1400984876
40621	569340	1400986921
40622	569354	1400987729
40623	569368	1400988250
40624	569383	1400988807
40625	569397	1400991018
40626	569413	1400994127
40627	569427	1400994480
40628	569441	1400993648
40629	569454	1400992413
40630	569468	1400991656
40631	569481	1400990520
40632	569495	1400989445
40633	569508	1400987910
40634	569522	1400985997
40635	569535	1400985688
40636	569549	1400984704
40637	569562	1400983128
40638	569577	1400983223
40639	569590	1400982149
40640	569604	1400982395
40641	569620	1400987110
40642	569636	1400991068
40643	569652	1400996625
40644	569668	1401001664
40645	569683	1401003516
40646	569698	1401005389
40647	569713	1401009191
40648	569727	1401008727
40649	569742	1401011708
40650	569758	1401015621
40651	569771	1401014042
40652	569785	1401013238
40653	569798	1401010977
40654	569812	1401010527
40655	569825	1401008096
40656	569838	1401006366
40657	569851	1401004228
40658	569865	1401002639
40659	569878	1400999510
40660	569891	1400997653
40661	569905	1400996990
40662	569918	1400995473
40663	569931	1400993509
40664	569945	1400992958
40665	569959	1400992110
40666	569972	1400991279
40667	569986	1400990376
40668	570000	1400991078
40669	570013	1400988807
40670	570027	1400988326
40671	570041	1400986949
40672	570054	1400985875
40673	570068	1400984683
40674	570081	1400983242
40675	570095	1400982288
40676	570109	1400981538
40677	570123	1400981688
40678	570136	1400980813
40679	570150	1400979468
40680	570163	1400978371
40681	570177	1400977579
40682	570191	1400977097
40683	570204	1400975349
40684	570218	1400973538
40685	570231	1400972297
40686	570245	1400971160
40687	570258	1400969152
40688	570271	1400967116
40689	570284	1400965201
40690	570298	1400965180
40691	570312	1400964275
40692	570325	1400963073
40693	570339	1400962700
40694	570353	1400961566
40695	570367	1400961342
40696	570381	1400961713
40697	570394	1400959919
40698	570408	1400958654
40699	570421	1400956040
40700	570434	1400954295
40701	570448	1400952931
40702	570461	1400950988
40703	570474	1400949539
40704	570488	1400948490
40705	570501	1400946516
40706	570515	1400945254
40707	570528	1400944712
40708	570542	1400943828
40709	570555	1400942412
40710	570570	1400942848
40711	570583	1400941703
40712	570597	1400940738
40713	570614	1400947454
40714	570629	1400950401
40715	570645	1400955552
40716	570660	1400959025
40717	570677	1400965308
40718	570692	1400967032
40719	570706	1400968956
40720	570721	1400970539
40721	570736	1400972760
40722	570751	1400974003
40723	570764	1400973154
40724	570779	1400974612
40725	570792	1400972872
40726	570806	1400972697
40727	570820	1400971117
40728	570833	1400969543
40729	570847	1400968634
40730	570861	1400969497
40731	570875	1400968832
40732	570888	1400966834
40733	570901	1400964984
40734	570914	1400963150
40735	570928	1400961828
40736	570941	1400960195
40737	570955	1400958884
40738	570969	1400958506
40739	570982	1400957809
40740	570996	1400955843
40741	571009	1400953803
40742	571022	1400952903
40743	571036	1400951124
40744	571049	1400950447
40745	571063	1400948674
40746	571076	1400947159
40747	571090	1400946153
40748	571103	1400944963
40749	571117	1400943580
40750	571131	1400943999
40751	571144	1400942696
40752	571158	1400941850
40753	571172	1400941199
40754	571186	1400940891
40755	571199	1400939837
40756	571213	1400937805
40757	571226	1400936109
40758	571239	1400934961
40759	571253	1400933603
40760	571266	1400931886
40761	571279	1400929512
40762	571292	1400927517
40763	571306	1400926053
40764	571319	1400923648
40765	571333	1400922831
40766	571346	1400920830
40767	571359	1400919450
40768	571374	1400921418
40769	571388	1400920506
40770	571401	1400918963
40771	571415	1400917392
40772	571428	1400916537
40773	571441	1400914184
40774	571455	1400913122
40775	571468	1400911774
40776	571482	1400911322
40777	571495	1400909488
40778	571508	1400907043
40779	571522	1400906385
40780	571536	1400904828
40781	571549	1400903876
40782	571563	1400903216
40783	571578	1400905327
40784	571591	1400903947
40785	571609	1400912881
40786	571627	1400921831
40787	571642	1400924679
40788	571657	1400927654
40789	571673	1400931500
40790	571688	1400935057
40791	571702	1400934580
40792	571716	1400934159
40793	571731	1400936085
40794	571744	1400935293
40795	571758	1400933592
40796	571771	1400932280
40797	571785	1400931413
40798	571798	1400930247
40799	571811	1400928123
40800	571824	1400925050
40801	571837	1400923123
40802	571851	1400921848
40803	571864	1400920155
40804	571878	1400919522
40805	571891	1400917924
40806	571905	1400916253
40807	571918	1400914309
40808	571932	1400913085
40809	571945	1400912079
40810	571959	1400910772
40811	571973	1400912667
40812	571987	1400910416
40813	572000	1400908877
40814	572014	1400908498
40815	572027	1400907018
40816	572041	1400906314
40817	572054	1400905219
40818	572068	1400903040
40819	572081	1400901573
40820	572094	1400899676
40821	572107	1400897157
40822	572121	1400896227
40823	572135	1400895505
40824	572148	1400894022
40825	572161	1400892313
40826	572175	1400891497
40827	572188	1400889924
40828	572202	1400888572
40829	572215	1400886762
40830	572229	1400885261
40831	572242	1400883810
40832	572256	1400882761
40833	572269	1400880448
40834	572282	1400878985
40835	572296	1400878444
40836	572310	1400877457
40837	572323	1400876468
40838	572336	1400874272
40839	572350	1400872938
40840	572364	1400873102
40841	572378	1400872824
40842	572391	1400871208
40843	572404	1400869501
40844	572418	1400868555
40845	572432	1400867367
40846	572445	1400866376
40847	572458	1400864237
40848	572471	1400861816
40849	572485	1400859614
40850	572498	1400858578
40851	572512	1400857254
40852	572525	1400855365
40853	572538	1400853848
40854	572552	1400852285
40855	572566	1400853023
40856	572580	1400852200
40857	572599	1400865062
40858	572615	1400868985
40859	572630	1400871721
40860	572645	1400873781
40861	572659	1400875871
40862	572676	1400883015
40863	572692	1400887217
40864	572709	1400893212
40865	572724	1400897486
40866	572740	1400902173
40867	572754	1400900337
40868	572768	1400900928
40869	572781	1400898817
40870	572794	1400897472
40871	572808	1400896511
40872	572822	1400895261
40873	572835	1400894147
40874	572848	1400892216
40875	572862	1400891404
40876	572876	1400890053
40877	572889	1400888183
40878	572903	1400887800
40879	572916	1400886156
40880	572929	1400884597
40881	572943	1400883729
40882	572957	1400882992
40883	572971	1400883781
40884	572985	1400882762
40885	572998	1400881272
40886	573012	1400879875
40887	573025	1400878616
40888	573039	1400877647
40889	573052	1400876050
40890	573065	1400874638
40891	573079	1400872875
40892	573093	1400872769
40893	573106	1400871587
40894	573120	1400870209
40895	573133	1400869490
40896	573147	1400868874
40897	573161	1400868133
40898	573175	1400867108
40899	573188	1400866622
40900	573202	1400865463
40901	573215	1400864328
40902	573229	1400862483
40903	573242	1400860963
40904	573256	1400860034
40905	573269	1400858513
40906	573282	1400856705
40907	573296	1400854592
40908	573309	1400853777
40909	573323	1400852438
40910	573336	1400851002
40911	573350	1400850302
40912	573365	1400852276
40913	573379	1400851689
40914	573392	1400849674
40915	573405	1400848600
40916	573419	1400847071
40917	573432	1400844914
40918	573445	1400842288
40919	573458	1400840041
40920	573472	1400839132
40921	573485	1400837163
40922	573499	1400836626
40923	573512	1400835003
40924	573525	1400833285
40925	573539	1400832341
40926	573552	1400830497
40927	573567	1400833511
40928	573582	1400835077
40929	573598	1400839675
40930	573613	1400841683
40931	573629	1400847527
40932	573645	1400852016
40933	573662	1400858558
40934	573677	1400861433
40935	573693	1400867501
40936	573708	1400868871
40937	573723	1400871570
40938	573737	1400870275
40939	573750	1400869158
40940	573764	1400869011
40941	573778	1400867581
40942	573791	1400866314
40943	573805	1400865183
40944	573818	1400863746
40945	573831	1400861826
40946	573845	1400860508
40947	573858	1400859032
40948	573871	1400856979
40949	573884	1400854470
40950	573897	1400852001
40951	573910	1400849438
40952	573923	1400847217
40953	573937	1400846633
40954	573951	1400845313
40955	573964	1400844460
40956	573978	1400843427
40957	573992	1400842568
40958	574005	1400840464
40959	574018	1400838663
40960	574032	1400837817
40961	574045	1400836722
40962	574059	1400835572
40963	574072	1400833487
40964	574086	1400833078
40965	574099	1400831016
40966	574113	1400830418
40967	574127	1400831515
40968	574141	1400830020
40969	574154	1400828271
40970	574167	1400826653
40971	574181	1400825715
40972	574195	1400825533
40973	574209	1400825155
40974	574222	1400823081
40975	574236	1400822097
40976	574249	1400820984
40977	574263	1400820164
40978	574276	1400818857
40979	574290	1400817915
40980	574303	1400815632
40981	574317	1400814637
40982	574330	1400812835
40983	574344	1400811808
40984	574357	1400809292
40985	574370	1400808310
40986	574384	1400808026
40987	574398	1400807335
40988	574411	1400805947
40989	574425	1400804560
40990	574438	1400803177
40991	574452	1400802091
40992	574465	1400801094
40993	574479	1400799140
40994	574492	1400798227
40995	574506	1400796695
40996	574519	1400794247
40997	574532	1400792439
40998	574546	1400791370
40999	574559	1400790851
41000	574574	1400792458
41001	574592	1400802553
41002	574606	1400803135
41003	574622	1400808148
41004	574637	1400809221
41005	574651	1400809330
41006	574665	1400808243
41007	574678	1400807893
41008	574693	1400808785
41009	574707	1400809771
41010	574724	1400815839
41011	574737	1400814969
41012	574751	1400813744
41013	574764	1400811213
41014	574777	1400809763
41015	574791	1400808453
41016	574804	1400806093
41017	574817	1400804000
41018	574831	1400802877
41019	574844	1400801552
41020	574858	1400800056
41021	574871	1400799173
41022	574885	1400798229
41023	574898	1400796315
41024	574911	1400794631
41025	574925	1400793149
41026	574938	1400791507
41027	574952	1400791345
41028	574966	1400790398
41029	574979	1400789819
41030	574993	1400789546
41031	575007	1400788026
41032	575020	1400786995
41033	575034	1400785741
41034	575047	1400784267
41035	575061	1400782968
41036	575075	1400782785
41037	575088	1400780447
41038	575101	1400779120
41039	575115	1400777517
41040	575128	1400776080
41041	575142	1400775288
41042	575156	1400776985
41043	575170	1400775272
41044	575183	1400773513
41045	575197	1400772162
41046	575210	1400771994
41047	575224	1400770866
41048	575238	1400769541
41049	575251	1400768327
41050	575265	1400767059
41051	575278	1400765748
41052	575291	1400764272
41053	575305	1400763029
41054	575318	1400761681
41055	575332	1400760163
41056	575345	1400759283
41057	575359	1400758799
41058	575373	1400756863
41059	575386	1400754966
41060	575399	1400753148
41061	575412	1400751763
41062	575426	1400750619
41063	575439	1400749282
41064	575454	1400749403
41065	575467	1400747492
41066	575480	1400746172
41067	575494	1400745468
41068	575507	1400744168
41069	575521	1400743492
41070	575535	1400742372
41071	575551	1400747106
41072	575567	1400752065
41073	575585	1400763364
41074	575601	1400767283
41075	575618	1400775257
41076	575636	1400784500
41077	575651	1400785877
41078	575667	1400790097
41079	575682	1400793092
41080	575698	1400797350
41081	575715	1400806435
41082	575730	1400808353
41083	575745	1400810528
41084	575761	1400814420
41085	575776	1400818006
41086	575792	1400823141
41087	575808	1400828138
41088	575823	1400829260
41089	575836	1400827518
41090	575849	1400825793
41091	575863	1400825011
41092	575877	1400824314
41093	575891	1400824011
41094	575904	1400821303
41095	575918	1400821532
41096	575931	1400819537
41097	575945	1400819504
41098	575959	1400818971
41099	575972	1400816738
41100	575986	1400816550
41101	576000	1400815984
41102	576013	1400814429
41103	576026	1400812929
41104	576040	1400811906
41105	576053	1400810497
41106	576067	1400809705
41107	576081	1400809437
41108	576095	1400809953
41109	576109	1400808980
41110	576122	1400806594
41111	576135	1400805083
41112	576150	1400807611
41113	576164	1400806812
41114	576177	1400805003
41115	576191	1400803904
41116	576205	1400802971
41117	576218	1400801046
41118	576231	1400799846
41119	576244	1400797406
41120	576258	1400797306
41121	576272	1400796340
41122	576285	1400795060
41123	576299	1400793460
41124	576312	1400792465
41125	576326	1400791504
41126	576339	1400789769
41127	576354	1400791665
41128	576367	1400789945
41129	576381	1400789483
41130	576395	1400787578
41131	576408	1400786129
41132	576421	1400783758
41133	576434	1400782140
41134	576448	1400780393
41135	576460	1400777337
41136	576474	1400776708
41137	576487	1400774738
41138	576501	1400772677
41139	576514	1400771473
41140	576527	1400769918
41141	576541	1400769913
41142	576556	1400770535
41143	576573	1400778185
41144	576588	1400779956
41145	576602	1400781727
41146	576618	1400786644
41147	576634	1400790796
41148	576649	1400792006
41149	576663	1400793038
41150	576678	1400794609
41151	576694	1400799834
41152	576708	1400800400
41153	576722	1400798919
41154	576735	1400797317
41155	576749	1400797034
41156	576762	1400795391
41157	576776	1400793988
41158	576789	1400793477
41159	576803	1400791909
41160	576817	1400791139
41161	576830	1400789869
41162	576843	1400788077
41163	576857	1400786021
41164	576870	1400783911
41165	576883	1400782959
41166	576897	1400781062
41167	576910	1400779272
41168	576923	1400777477
41169	576937	1400777236
41170	576953	1400781260
41171	576966	1400778989
41172	576979	1400777695
41173	576993	1400776478
41174	577006	1400774923
41175	577019	1400773234
41176	577033	1400772320
41177	577046	1400770205
41178	577060	1400770125
41179	577074	1400768436
41180	577088	1400768799
41181	577102	1400768311
41182	577116	1400768665
41183	577129	1400767688
41184	577144	1400768023
41185	577157	1400766580
41186	577170	1400764511
41187	577183	1400762788
41188	577197	1400760758
41189	577210	1400759518
41190	577223	1400757931
41191	577237	1400756105
41192	577250	1400754749
41193	577263	1400752942
41194	577277	1400751595
41195	577290	1400750088
41196	577303	1400747660
41197	577317	1400746735
41198	577330	1400743542
41199	577344	1400744356
41200	577357	1400742565
41201	577371	1400740968
41202	577385	1400741084
41203	577398	1400740200
41204	577412	1400738247
41205	577425	1400736884
41206	577439	1400736182
41207	577452	1400734191
41208	577465	1400732879
41209	577479	1400731478
41210	577492	1400730228
41211	577506	1400730014
41212	577520	1400727952
41213	577533	1400726485
41214	577547	1400726744
41215	577566	1400739342
41216	577581	1400741729
41217	577598	1400747260
41218	577614	1400752885
41219	577628	1400753012
41220	577643	1400755617
41221	577658	1400757261
41222	577673	1400761371
41223	577689	1400764166
41224	577703	1400764223
41225	577716	1400761868
41226	577729	1400760461
41227	577744	1400762689
41228	577757	1400760888
41229	577770	1400758326
41230	577784	1400757149
41231	577797	1400755982
41232	577811	1400754403
41233	577824	1400753286
41234	577838	1400752055
41235	577851	1400750282
41236	577865	1400748990
41237	577878	1400747576
41238	577892	1400746296
41239	577905	1400745128
41240	577918	1400743157
41241	577932	1400742283
41242	577946	1400742693
41243	577960	1400742171
41244	577973	1400740562
41245	577987	1400739200
41246	578000	1400736746
41247	578013	1400735389
41248	578027	1400734465
41249	578040	1400732409
41250	578054	1400731833
41251	578067	1400729398
41252	578081	1400729816
41253	578095	1400729482
41254	578108	1400727433
41255	578122	1400726423
41256	578136	1400725898
41257	578150	1400728245
41258	578164	1400726586
41259	578177	1400725525
41260	578191	1400724110
41261	578204	1400721736
41262	578217	1400720519
41263	578231	1400719858
41264	578245	1400719000
41265	578258	1400717926
41266	578272	1400716334
41267	578285	1400715242
41268	578299	1400713794
41269	578312	1400712417
41270	578326	1400711026
41271	578339	1400709507
41272	578353	1400710415
41273	578367	1400709022
41274	578380	1400707665
41275	578394	1400705729
41276	578407	1400705263
41277	578421	1400703296
41278	578434	1400702583
41279	578447	1400700350
41280	578461	1400699919
41281	578475	1400698394
41282	578488	1400695741
41283	578501	1400695266
41284	578515	1400694326
41285	578528	1400691638
41286	578543	1400694068
41287	578559	1400698059
41288	578576	1400705139
41289	578591	1400709447
41290	578606	1400712059
41291	578621	1400713365
41292	578635	1400712893
41293	578649	1400713293
41294	578666	1400720325
41295	578680	1400720731
41296	578694	1400719921
41297	578707	1400718713
41298	578721	1400717811
41299	578734	1400716175
41300	578748	1400716200
41301	578762	1400715034
41302	578775	1400713897
41303	578789	1400713148
41304	578803	1400712168
41305	578816	1400710650
41306	578830	1400709394
41307	578843	1400707573
41308	578856	1400706297
41309	578870	1400706162
41310	578884	1400704686
41311	578898	1400704725
41312	578911	1400702808
41313	578924	1400701050
41314	578938	1400699432
41315	578951	1400697291
41316	578964	1400696220
41317	578978	1400694196
41318	578991	1400693017
41319	579005	1400692039
41320	579019	1400692125
41321	579032	1400690882
41322	579046	1400689521
41323	579059	1400687684
41324	579072	1400685725
41325	579086	1400684487
41326	579099	1400683341
41327	579113	1400682870
41328	579127	1400681747
41329	579140	1400680841
41330	579154	1400680422
41331	579167	1400678653
41332	579181	1400678803
41333	579195	1400678001
41334	579209	1400677258
41335	579222	1400676239
41336	579236	1400674911
41337	579249	1400673281
41338	579263	1400671538
41339	579276	1400670769
41340	579290	1400669789
41341	579304	1400669376
41342	579317	1400667305
41343	579331	1400666953
41344	579344	1400666001
41345	579358	1400665152
41346	579371	1400663716
41347	579385	1400662795
41348	579399	1400661277
41349	579412	1400659979
41350	579426	1400660330
41351	579440	1400658883
41352	579453	1400658304
41353	579467	1400656443
41354	579479	1400653666
41355	579493	1400652490
41356	579506	1400650647
41357	579520	1400649625
41358	579536	1400653761
41359	579551	1400657443
41360	579567	1400660785
41361	579582	1400663633
41362	579599	1400670590
41363	579614	1400673569
41364	579629	1400675540
41365	579643	1400675968
41366	579658	1400678564
41367	579673	1400681305
41368	579686	1400679178
41369	579699	1400676692
41370	579712	1400674741
41371	579726	1400673288
41372	579740	1400672547
41373	579753	1400670474
41374	579766	1400669143
41375	579779	1400666931
41376	579793	1400664963
41377	579806	1400663990
41378	579819	1400661994
41379	579833	1400660292
41380	579846	1400658838
41381	579859	1400657051
41382	579873	1400656428
41383	579887	1400655132
41384	579900	1400653865
41385	579913	1400651829
41386	579927	1400652056
41387	579941	1400652231
41388	579955	1400651836
41389	579969	1400650828
41390	579982	1400649119
41391	579996	1400648052
41392	580009	1400646951
41393	580023	1400645599
41394	580036	1400644669
41395	580050	1400644656
41396	580064	1400644081
41397	580078	1400644548
41398	580092	1400643084
41399	580106	1400642955
41400	580119	1400641767
41401	580134	1400642118
41402	580147	1400640997
41403	580160	1400638879
41404	580174	1400638336
41405	580187	1400636834
41406	580201	1400635838
41407	580215	1400634951
41408	580228	1400632931
41409	580241	1400631646
41410	580255	1400630921
41411	580269	1400630066
41412	580282	1400628968
