iter	MAE
48900	0.2663343376
48901	0.2663340443
48902	0.2663340417
48903	0.2663333857
48904	0.266333089
48905	0.2663330533
48906	0.2663330218
48907	0.2663329246
48908	0.2663323509
48909	0.2663322552
48910	0.2663319068
48911	0.2663317865
48912	0.2663313586
48913	0.2663312991
48914	0.2663312545
48915	0.2663311323
48916	0.2663310716
48917	0.2663309647
48918	0.2663307243
48919	0.2663306565
48920	0.2663304506
48921	0.2663301543
48922	0.2663298307
48923	0.2663297169
48924	0.2663295225
48925	0.2663294739
48926	0.266329426
48927	0.2663293755
48928	0.2663290118
48929	0.2663288956
48930	0.2663284785
48931	0.2663283786
48932	0.2663273662
48933	0.2663271746
48934	0.2663270638
48935	0.26632702
48936	0.2663269377
48937	0.2663268962
48938	0.2663267022
48939	0.2663266822
48940	0.2663266031
48941	0.266326559
48942	0.2663263124
48943	0.2663262998
48944	0.266326244
48945	0.2663261825
48946	0.2663261254
48947	0.2663259603
48948	0.2663256623
48949	0.2663254727
48950	0.2663254438
48951	0.2663253706
48952	0.2663250979
48953	0.2663250114
48954	0.2663247605
48955	0.2663246507
48956	0.2663245226
48957	0.2663243494
48958	0.2663243055
48959	0.2663237403
48960	0.2663236348
48961	0.2663234303
48962	0.2663233548
48963	0.2663230886
48964	0.2663230851
48965	0.2663230227
48966	0.2663229419
48967	0.2663225534
48968	0.2663223218
48969	0.2663220654
48970	0.2663220502
48971	0.2663218671
48972	0.2663218081
48973	0.2663215544
48974	0.2663212373
48975	0.2663210737
48976	0.2663206201
48977	0.2663204101
48978	0.2663198557
48979	0.2663195555
48980	0.2663190303
48981	0.2663190204
48982	0.2663189787
48983	0.2663188431
48984	0.2663187851
48985	0.2663187097
48986	0.2663186622
48987	0.2663182408
48988	0.2663176024
48989	0.2663175115
48990	0.2663173776
48991	0.2663172122
48992	0.2663168763
48993	0.266316834
48994	0.2663166461
48995	0.2663164393
48996	0.2663160584
48997	0.2663155417
48998	0.2663153585
48999	0.2663151768
49000	0.2663150825
49001	0.2663148622
49002	0.2663147784
49003	0.2663146817
49004	0.2663146628
49005	0.2663146136
49006	0.2663141575
49007	0.26631387
49008	0.2663138386
49009	0.266313496
49010	0.2663132853
49011	0.2663132368
49012	0.2663131955
49013	0.266313079
49014	0.2663128568
49015	0.266312759
49016	0.2663121264
49017	0.2663121076
49018	0.2663118581
49019	0.2663117574
49020	0.2663116158
49021	0.2663112309
49022	0.2663107701
49023	0.266310688
49024	0.266310665
49025	0.266309647
49026	0.2663095995
49027	0.2663095673
49028	0.2663095423
49029	0.2663095254
49030	0.2663092162
49031	0.2663089439
49032	0.2663086147
49033	0.2663086033
49034	0.2663085229
49035	0.2663084057
49036	0.2663082022
49037	0.2663080845
49038	0.266307733
49039	0.2663076393
49040	0.266307425
49041	0.2663073769
49042	0.2663073402
49043	0.2663070472
49044	0.2663069442
49045	0.2663069298
49046	0.2663066502
49047	0.2663061439
49048	0.2663061357
49049	0.2663061203
49050	0.2663054167
49051	0.26630537
49052	0.2663052454
49053	0.266305182
49054	0.2663048476
49055	0.266304529
49056	0.2663043183
49057	0.2663040788
49058	0.2663039124
49059	0.2663035329
49060	0.2663028395
49061	0.2663027729
49062	0.2663027265
49063	0.2663026663
49064	0.266302463
49065	0.2663022507
49066	0.266302182
49067	0.2663018736
49068	0.2663015671
49069	0.2663014877
49070	0.2663002841
49071	0.2662997979
49072	0.2662997294
49073	0.2662996941
49074	0.2662995911
49075	0.2662994971
49076	0.2662992995
49077	0.2662992487
49078	0.2662992199
49079	0.2662990259
49080	0.2662989613
49081	0.2662989173
49082	0.2662988739
49083	0.2662986916
49084	0.2662984253
49085	0.2662984049
49086	0.2662983594
49087	0.2662983039
49088	0.2662981783
49089	0.266298053
49090	0.2662977771
49091	0.2662976527
49092	0.2662974362
49093	0.2662974027
49094	0.2662972626
49095	0.2662971297
49096	0.2662970538
49097	0.2662968866
49098	0.2662967623
49099	0.2662959533
49100	0.2662952993
49101	0.2662951893
49102	0.2662951189
49103	0.2662948148
49104	0.2662947565
49105	0.2662945282
49106	0.2662938633
49107	0.2662938551
49108	0.2662937125
49109	0.266293678
49110	0.266293632
49111	0.2662933065
49112	0.2662930138
49113	0.2662929972
49114	0.2662928563
49115	0.2662922621
49116	0.2662921238
49117	0.266292114
49118	0.2662915155
49119	0.2662914168
49120	0.2662910722
49121	0.2662910209
49122	0.266290527
49123	0.2662893658
49124	0.2662891798
49125	0.2662889303
49126	0.266288859
49127	0.2662887852
49128	0.2662887543
49129	0.2662881183
49130	0.2662879197
49131	0.2662878479
49132	0.2662876464
49133	0.2662875443
49134	0.266287403
49135	0.2662873513
49136	0.2662872813
49137	0.2662871458
49138	0.2662869563
49139	0.2662867189
49140	0.2662866685
49141	0.2662866052
49142	0.2662865255
49143	0.2662861865
49144	0.2662859218
49145	0.2662857361
49146	0.2662855527
49147	0.266285286
49148	0.2662852458
49149	0.2662849458
49150	0.2662847309
49151	0.2662845696
49152	0.2662842266
49153	0.2662841598
49154	0.2662841044
49155	0.2662839983
49156	0.2662839264
49157	0.2662838096
49158	0.2662837187
49159	0.2662835288
49160	0.2662833534
49161	0.2662827439
49162	0.266282713
49163	0.2662826743
49164	0.2662826514
49165	0.2662819303
49166	0.2662818151
49167	0.2662817821
49168	0.2662816604
49169	0.2662815124
49170	0.2662813012
49171	0.2662812532
49172	0.2662812479
49173	0.266281218
49174	0.2662809746
49175	0.2662802293
49176	0.2662798531
49177	0.2662795713
49178	0.2662795262
49179	0.2662795134
49180	0.2662791415
49181	0.2662790698
49182	0.2662788877
49183	0.2662788567
49184	0.2662787416
49185	0.2662784279
49186	0.2662783438
49187	0.2662779294
49188	0.2662778842
49189	0.2662777183
49190	0.2662775461
49191	0.2662769745
49192	0.2662764435
49193	0.2662763868
49194	0.2662762866
49195	0.2662757996
49196	0.2662756233
49197	0.2662752301
49198	0.2662747541
49199	0.2662745333
49200	0.2662734852
49201	0.2662733258
49202	0.2662732904
49203	0.2662731641
49204	0.2662726728
49205	0.266272607
49206	0.2662724877
49207	0.2662724336
49208	0.2662723574
49209	0.2662722731
49210	0.2662715882
49211	0.2662709579
49212	0.2662707358
49213	0.2662705781
49214	0.26626999
49215	0.2662697487
49216	0.2662696929
49217	0.266269645
49218	0.2662693974
49219	0.2662692574
49220	0.2662688888
49221	0.2662687858
49222	0.2662686996
49223	0.2662684235
49224	0.2662680926
49225	0.2662679401
49226	0.2662678845
49227	0.2662677322
49228	0.2662675965
49229	0.2662675767
49230	0.2662673948
49231	0.2662673726
49232	0.266267239
49233	0.266267155
49234	0.2662671319
49235	0.2662670071
49236	0.2662663556
49237	0.2662660826
49238	0.2662655894
49239	0.2662647861
49240	0.2662646201
49241	0.2662641529
49242	0.2662640697
49243	0.2662636943
49244	0.266263489
49245	0.2662631348
49246	0.2662630766
49247	0.2662627994
49248	0.2662626316
49249	0.2662625578
49250	0.2662623374
49251	0.2662622893
49252	0.2662618059
49253	0.2662617182
49254	0.2662603826
49255	0.2662602834
49256	0.2662602386
49257	0.2662601805
49258	0.2662601569
49259	0.2662601215
49260	0.2662600263
49261	0.2662598776
49262	0.2662596911
49263	0.2662593556
49264	0.2662592875
49265	0.2662591595
49266	0.2662589621
49267	0.2662587252
49268	0.2662584681
49269	0.2662581766
49270	0.2662577451
49271	0.2662574735
49272	0.2662568881
49273	0.2662564328
49274	0.2662563745
49275	0.2662560709
49276	0.2662559898
49277	0.2662559538
49278	0.2662558549
49279	0.2662555173
49280	0.2662553934
49281	0.2662550421
49282	0.2662550332
49283	0.2662547733
49284	0.2662547572
49285	0.2662545075
49286	0.2662544023
49287	0.2662541476
49288	0.266254054
49289	0.2662538303
49290	0.2662537443
49291	0.2662531386
49292	0.2662531128
49293	0.2662529509
49294	0.2662528837
49295	0.2662527334
49296	0.266252696
49297	0.266252584
49298	0.2662522137
49299	0.2662522117
49300	0.2662519163
49301	0.2662518135
49302	0.266251724
49303	0.2662515365
49304	0.2662512813
49305	0.2662511558
49306	0.2662510306
49307	0.2662509664
49308	0.2662509173
49309	0.2662508627
49310	0.266250819
49311	0.2662501244
49312	0.2662499872
49313	0.2662497669
49314	0.2662496833
49315	0.2662495969
49316	0.2662494187
49317	0.2662493968
49318	0.2662493049
49319	0.2662487137
49320	0.2662485522
49321	0.2662483614
49322	0.2662483099
49323	0.2662479253
49324	0.2662478055
49325	0.2662475506
49326	0.2662473592
49327	0.266247249
49328	0.266247166
49329	0.2662470221
49330	0.2662468968
49331	0.2662467114
49332	0.2662461629
49333	0.2662458312
49334	0.2662457793
49335	0.2662455661
49336	0.2662449313
49337	0.2662443604
49338	0.266243954
49339	0.2662434339
49340	0.2662422773
49341	0.2662420676
49342	0.2662419538
49343	0.2662416501
49344	0.2662414692
49345	0.2662412288
49346	0.2662410744
49347	0.266240963
49348	0.2662406769
49349	0.2662405349
49350	0.2662403491
49351	0.2662400795
49352	0.2662399542
49353	0.2662397604
49354	0.2662397078
49355	0.2662393627
49356	0.2662391906
49357	0.2662391622
49358	0.2662391009
49359	0.2662386261
49360	0.2662385825
49361	0.2662385071
49362	0.2662378829
49363	0.2662375175
49364	0.2662374404
49365	0.266237082
49366	0.2662367409
49367	0.2662367142
49368	0.2662365451
49369	0.266236461
49370	0.2662362635
49371	0.2662361672
49372	0.2662360915
49373	0.2662359169
49374	0.2662358408
49375	0.2662356522
49376	0.2662356376
49377	0.2662352589
49378	0.2662352424
49379	0.2662351864
49380	0.2662351688
49381	0.2662350623
49382	0.2662350131
49383	0.2662349578
49384	0.2662346684
49385	0.2662346071
49386	0.2662345821
49387	0.2662344937
49388	0.2662343802
49389	0.2662342595
49390	0.2662333305
49391	0.2662330113
49392	0.2662329126
49393	0.2662323633
49394	0.2662322176
49395	0.2662321695
49396	0.2662319935
49397	0.2662319678
49398	0.266231778
49399	0.26623171
49400	0.2662316538
49401	0.2662315421
49402	0.2662314826
49403	0.2662314105
49404	0.2662312385
49405	0.2662310979
49406	0.2662306808
49407	0.2662303887
49408	0.2662302188
49409	0.2662300087
49410	0.2662298901
49411	0.2662298053
49412	0.2662297542
49413	0.2662296976
49414	0.2662294226
49415	0.2662292337
49416	0.2662291061
49417	0.2662289758
49418	0.2662288861
49419	0.2662288379
49420	0.2662288082
49421	0.2662286801
49422	0.2662286321
49423	0.2662284503
49424	0.2662280666
49425	0.2662278796
49426	0.2662276181
49427	0.2662270105
49428	0.2662267681
49429	0.2662266438
49430	0.2662266206
49431	0.2662263022
49432	0.2662261624
49433	0.2662260378
49434	0.2662257757
49435	0.2662254367
49436	0.266224905
49437	0.2662248645
49438	0.2662242291
49439	0.266224154
49440	0.2662240284
49441	0.266223804
49442	0.266223753
49443	0.2662236796
49444	0.2662234174
49445	0.2662228426
49446	0.2662219943
49447	0.2662218861
49448	0.2662216701
49449	0.2662215612
49450	0.2662215035
49451	0.266221387
49452	0.2662213479
49453	0.2662210134
49454	0.2662209604
49455	0.2662208702
49456	0.2662206965
49457	0.2662203812
49458	0.2662203424
49459	0.2662201035
49460	0.2662200143
49461	0.2662194015
49462	0.2662192951
49463	0.2662192433
49464	0.2662190192
49465	0.2662187783
49466	0.266218222
49467	0.2662178413
49468	0.2662178128
49469	0.2662177152
49470	0.2662175704
49471	0.2662173727
49472	0.2662172873
49473	0.2662168415
49474	0.2662167137
49475	0.266216454
49476	0.2662161264
49477	0.2662159159
49478	0.2662157834
49479	0.2662154967
49480	0.2662153838
49481	0.266215167
49482	0.2662150085
49483	0.2662144284
49484	0.2662142889
49485	0.2662141417
49486	0.2662138942
49487	0.2662138318
49488	0.2662136931
49489	0.2662136808
49490	0.2662133914
49491	0.2662130424
49492	0.2662126511
49493	0.2662125406
49494	0.266212284
49495	0.2662122417
49496	0.2662118233
49497	0.2662116807
49498	0.2662116132
49499	0.2662113975
49500	0.2662111479
49501	0.2662107014
49502	0.2662105592
49503	0.2662104384
49504	0.2662102417
49505	0.2662100922
49506	0.2662100143
49507	0.2662099729
49508	0.2662098545
49509	0.2662095496
49510	0.2662095349
49511	0.2662094849
49512	0.2662094794
49513	0.2662093377
49514	0.2662092324
49515	0.2662090467
49516	0.2662089042
49517	0.2662087759
49518	0.2662085487
49519	0.2662085072
49520	0.266207855
49521	0.2662078085
49522	0.2662076684
49523	0.2662076287
49524	0.2662066953
49525	0.2662062713
49526	0.2662062422
49527	0.2662060851
49528	0.2662059785
49529	0.2662059747
49530	0.2662056801
49531	0.2662055434
49532	0.2662054987
49533	0.2662054391
49534	0.2662052631
49535	0.2662052406
49536	0.266204983
49537	0.2662049241
49538	0.2662047912
49539	0.2662047481
49540	0.266204421
49541	0.2662043063
49542	0.2662040489
49543	0.266203976
49544	0.2662039375
49545	0.2662039246
49546	0.2662036005
49547	0.2662035165
49548	0.2662034335
49549	0.2662033885
49550	0.2662028268
49551	0.2662028009
49552	0.2662026911
49553	0.2662022611
49554	0.2662022389
49555	0.2662016092
49556	0.2662015719
49557	0.2662013528
49558	0.2662012691
49559	0.2662010916
49560	0.2662009951
49561	0.2662009733
49562	0.2662003091
49563	0.2662001772
49564	0.2661995708
49565	0.2661995171
49566	0.2661993355
49567	0.266199293
49568	0.2661990547
49569	0.2661990272
49570	0.2661986301
49571	0.2661986081
49572	0.2661981249
49573	0.2661981041
49574	0.2661979111
49575	0.2661977426
49576	0.2661977225
49577	0.2661976963
49578	0.2661973016
49579	0.2661970553
49580	0.26619691
49581	0.2661968786
49582	0.2661968363
49583	0.2661967083
49584	0.2661964495
49585	0.2661961973
49586	0.2661961142
49587	0.2661959094
49588	0.2661957643
49589	0.2661956031
49590	0.2661948685
49591	0.2661947629
49592	0.2661947042
49593	0.2661944443
49594	0.2661944146
49595	0.2661943486
49596	0.2661941416
49597	0.2661938511
49598	0.2661937165
49599	0.2661932674
49600	0.2661929899
49601	0.2661925614
49602	0.2661924705
49603	0.2661922781
49604	0.2661922631
49605	0.2661922199
49606	0.2661921501
49607	0.2661920588
49608	0.2661918112
49609	0.2661916677
49610	0.266191658
49611	0.2661914089
49612	0.2661913451
49613	0.2661913173
49614	0.2661911949
49615	0.2661910638
49616	0.2661907247
49617	0.2661905261
49618	0.266190452
49619	0.2661901298
49620	0.2661900609
49621	0.2661896836
49622	0.2661892875
49623	0.2661891394
49624	0.2661887466
49625	0.2661885048
49626	0.2661882857
49627	0.2661882505
49628	0.2661879977
49629	0.2661875498
49630	0.2661874369
49631	0.2661873554
49632	0.2661872882
49633	0.2661872335
49634	0.2661871639
49635	0.2661870219
49636	0.266186343
49637	0.266185925
49638	0.2661856969
49639	0.2661855371
49640	0.2661852188
49641	0.2661850429
49642	0.2661847614
49643	0.2661846342
49644	0.266184486
49645	0.266184277
49646	0.2661837583
49647	0.2661836622
49648	0.2661835548
49649	0.2661833674
49650	0.2661833241
49651	0.2661832966
49652	0.2661832087
49653	0.2661830791
49654	0.266183045
49655	0.2661829583
49656	0.266182941
49657	0.266182896
49658	0.2661828533
49659	0.2661820786
49660	0.2661820561
49661	0.2661820149
49662	0.2661818926
49663	0.2661818719
49664	0.2661812798
49665	0.2661811238
49666	0.2661810528
49667	0.2661808272
49668	0.266180754
49669	0.266180602
49670	0.266180572
49671	0.2661802165
49672	0.2661800743
49673	0.2661798784
49674	0.26617946
49675	0.2661793644
49676	0.2661789235
49677	0.2661788626
49678	0.2661780916
49679	0.2661780011
49680	0.2661778971
49681	0.2661778843
49682	0.2661778716
49683	0.2661774819
49684	0.2661772247
49685	0.2661769561
49686	0.2661768687
49687	0.2661768048
49688	0.2661763821
49689	0.2661762121
49690	0.2661758835
49691	0.2661757216
49692	0.266175229
49693	0.2661749278
49694	0.2661748903
49695	0.2661742917
49696	0.266174164
49697	0.2661738852
49698	0.2661731758
49699	0.2661729046
49700	0.2661726591
49701	0.2661725887
49702	0.266172327
49703	0.2661723164
49704	0.2661720138
49705	0.2661719779
49706	0.2661716189
49707	0.266171498
49708	0.2661708015
49709	0.2661705904
49710	0.2661704851
49711	0.266170177
49712	0.2661699732
49713	0.2661697301
49714	0.2661696028
49715	0.2661691528
49716	0.266168982
49717	0.2661688993
49718	0.2661687176
49719	0.2661685431
49720	0.266168404
49721	0.2661680183
49722	0.2661676886
49723	0.2661676357
49724	0.2661676254
49725	0.2661673406
49726	0.2661670837
49727	0.2661669027
49728	0.2661668369
49729	0.2661667887
49730	0.2661667469
49731	0.2661667248
49732	0.2661667139
49733	0.2661663044
49734	0.2661662625
49735	0.2661662212
49736	0.2661661763
49737	0.2661659398
49738	0.2661658949
49739	0.2661658626
49740	0.2661658594
49741	0.2661658365
49742	0.2661653406
49743	0.2661653156
49744	0.2661651677
49745	0.2661649349
49746	0.2661646807
49747	0.266164648
49748	0.26616452
49749	0.2661643116
49750	0.2661641391
49751	0.2661637551
49752	0.2661632479
49753	0.2661631001
49754	0.2661628939
49755	0.2661626016
49756	0.2661619318
49757	0.2661619119
49758	0.2661617715
49759	0.2661613581
49760	0.266161128
49761	0.2661610767
49762	0.2661609234
49763	0.2661606667
49764	0.2661604491
49765	0.2661602049
49766	0.2661601428
49767	0.2661597214
49768	0.2661596227
49769	0.2661590865
49770	0.2661590775
49771	0.2661588613
49772	0.266158841
49773	0.2661587348
49774	0.266158708
49775	0.2661584332
49776	0.2661582383
49777	0.2661581569
49778	0.2661581176
49779	0.2661578005
49780	0.2661570091
49781	0.2661565415
49782	0.2661562927
49783	0.2661557661
49784	0.266155477
49785	0.2661550992
49786	0.2661549358
49787	0.2661547498
49788	0.2661542309
49789	0.2661540479
49790	0.2661539809
49791	0.2661538489
49792	0.2661536314
49793	0.2661534036
49794	0.2661533847
49795	0.266153256
49796	0.2661527965
49797	0.266152765
49798	0.2661526939
49799	0.2661525854
49800	0.2661524004
49801	0.2661522767
49802	0.2661516814
49803	0.2661515585
49804	0.2661514348
49805	0.2661501674
49806	0.2661500467
49807	0.266149868
49808	0.2661495568
49809	0.2661493726
49810	0.2661492176
49811	0.2661491932
49812	0.2661491371
49813	0.2661487407
49814	0.266148686
49815	0.26614837
49816	0.2661480624
49817	0.2661478169
49818	0.2661476167
49819	0.2661475466
49820	0.2661474832
49821	0.2661474021
49822	0.2661471778
49823	0.2661470529
49824	0.2661468768
49825	0.2661467704
49826	0.2661466509
49827	0.2661465918
49828	0.2661461797
49829	0.2661460065
49830	0.266145476
49831	0.2661453222
49832	0.2661452337
49833	0.2661452079
49834	0.2661451376
49835	0.2661449076
49836	0.2661448545
49837	0.2661445449
49838	0.2661445172
49839	0.2661445068
49840	0.2661443158
49841	0.2661442769
49842	0.2661440604
49843	0.2661440254
49844	0.2661438702
49845	0.2661438247
49846	0.2661433271
49847	0.266142928
49848	0.2661429028
49849	0.2661428802
49850	0.2661426259
49851	0.2661426051
49852	0.2661422745
49853	0.2661422463
49854	0.2661418296
49855	0.26614179
49856	0.2661413212
49857	0.2661411161
49858	0.2661406343
49859	0.26614061
49860	0.2661405904
49861	0.2661403096
49862	0.2661401935
49863	0.2661400438
49864	0.2661398692
49865	0.2661397705
49866	0.2661397367
49867	0.2661395174
49868	0.2661392247
49869	0.2661391953
49870	0.2661391636
49871	0.2661387718
49872	0.2661385535
49873	0.2661382641
49874	0.2661376257
49875	0.2661375683
49876	0.2661372883
49877	0.2661372349
49878	0.2661371082
49879	0.266137017
49880	0.2661368926
49881	0.2661368393
49882	0.2661364753
49883	0.2661358461
49884	0.26613531
49885	0.266135228
49886	0.2661349913
49887	0.266134587
49888	0.2661342497
49889	0.2661341884
49890	0.2661334412
49891	0.2661333872
49892	0.2661331775
49893	0.2661329166
49894	0.2661326858
49895	0.2661323772
49896	0.266132324
49897	0.2661320093
49898	0.2661315954
49899	0.2661315065
49900	0.2661314645
49901	0.2661314383
49902	0.2661313565
49903	0.2661310228
49904	0.2661308939
49905	0.2661307734
49906	0.2661307071
49907	0.2661304146
49908	0.2661299307
49909	0.2661299086
49910	0.266129841
49911	0.2661297053
49912	0.2661295639
49913	0.266129347
49914	0.2661292982
49915	0.2661288671
49916	0.2661286256
49917	0.2661283257
49918	0.266127976
49919	0.2661278049
49920	0.2661275973
49921	0.2661264279
49922	0.26612629
49923	0.2661259653
49924	0.2661258396
49925	0.266125616
49926	0.2661254023
49927	0.2661253513
49928	0.2661252646
49929	0.2661252037
49930	0.2661250538
49931	0.2661249586
49932	0.2661246283
49933	0.2661244679
49934	0.2661241598
49935	0.2661237573
49936	0.2661236503
49937	0.2661235671
49938	0.2661228739
49939	0.2661227134
49940	0.2661225821
49941	0.2661221279
49942	0.2661217858
49943	0.2661214812
49944	0.26612139
49945	0.2661210675
49946	0.2661205786
49947	0.2661205251
49948	0.2661202321
49949	0.2661199591
49950	0.2661199471
49951	0.2661195103
49952	0.2661194465
49953	0.2661186844
49954	0.2661183658
49955	0.2661180731
49956	0.2661179604
49957	0.266117907
49958	0.2661178526
49959	0.2661177616
49960	0.2661173803
49961	0.2661171967
49962	0.2661170625
49963	0.2661169668
49964	0.2661167208
49965	0.2661164101
49966	0.2661157612
49967	0.2661156655
49968	0.2661154969
49969	0.2661154057
49970	0.2661150353
49971	0.266114993
49972	0.2661149563
49973	0.2661146953
49974	0.2661146413
49975	0.2661143277
49976	0.2661141049
49977	0.2661136785
49978	0.2661134173
49979	0.26611337
49980	0.2661131629
49981	0.2661131432
49982	0.2661130202
49983	0.2661128745
49984	0.2661122928
49985	0.2661122715
49986	0.2661118413
49987	0.2661117172
49988	0.2661115477
49989	0.2661114169
49990	0.2661113799
49991	0.266111368
49992	0.2661113255
49993	0.2661112557
49994	0.2661110764
49995	0.2661107415
49996	0.2661103103
49997	0.2661102787
49998	0.2661100449
49999	0.2661099711
50000	0.2661097229
50001	0.2661093378
50002	0.266109157
50003	0.2661090366
50004	0.2661089904
50005	0.2661085199
50006	0.2661083551
50007	0.2661081157
50008	0.2661079192
50009	0.2661074905
50010	0.2661072329
50011	0.2661070314
50012	0.266106978
50013	0.2661066342
50014	0.2661057478
50015	0.2661056919
50016	0.2661055193
50017	0.2661053063
50018	0.2661049667
50019	0.2661047985
50020	0.2661046112
50021	0.266104512
50022	0.266104259
50023	0.2661042375
50024	0.2661041014
50025	0.2661039921
50026	0.2661036293
50027	0.2661035273
50028	0.2661033934
50029	0.2661022193
50030	0.2661022035
50031	0.2661021591
50032	0.2661010929
50033	0.2661010633
50034	0.2661008749
50035	0.2661008213
50036	0.2661005841
50037	0.2661005174
50038	0.2661004731
50039	0.2661004084
50040	0.2661002075
50041	0.2661000403
50042	0.2660999387
50043	0.2660994076
50044	0.2660990558
50045	0.2660989955
50046	0.2660989219
50047	0.2660983128
50048	0.2660982017
50049	0.2660980418
50050	0.266097877
50051	0.2660977333
50052	0.2660975539
50053	0.2660967406
50054	0.2660966829
50055	0.2660966308
50056	0.2660962185
50057	0.2660953756
50058	0.2660951813
50059	0.266095033
50060	0.2660946632
50061	0.2660943499
50062	0.2660931646
50063	0.2660922894
50064	0.2660920778
50065	0.2660919578
50066	0.2660919112
50067	0.2660918632
50068	0.2660917934
50069	0.2660917575
50070	0.26609164
50071	0.2660909994
50072	0.2660909118
50073	0.2660907691
50074	0.2660906395
50075	0.2660905343
50076	0.2660903804
50077	0.2660902188
50078	0.26609008
50079	0.2660897243
50080	0.2660896813
50081	0.2660895818
50082	0.266089305
50083	0.2660890689
50084	0.2660888804
50085	0.2660888056
50086	0.266088375
50087	0.2660882917
50088	0.2660882473
50089	0.2660879661
50090	0.2660876762
50091	0.2660876633
50092	0.2660873541
50093	0.2660871259
50094	0.2660869502
50095	0.2660868898
50096	0.2660865082
50097	0.2660861889
50098	0.2660859045
50099	0.2660858504
50100	0.2660857155
50101	0.2660853307
50102	0.2660852256
50103	0.2660851266
50104	0.2660848627
50105	0.2660848134
50106	0.2660847053
50107	0.2660846817
50108	0.2660845311
50109	0.2660844681
50110	0.2660841858
50111	0.2660839549
50112	0.2660833824
50113	0.2660831736
50114	0.2660829104
50115	0.2660827952
50116	0.2660821201
50117	0.2660818425
50118	0.2660815993
50119	0.2660815506
50120	0.2660814302
50121	0.2660813103
50122	0.2660812232
50123	0.2660810885
50124	0.2660809557
50125	0.2660804543
50126	0.2660802163
50127	0.2660800577
50128	0.2660794224
50129	0.2660792456
50130	0.2660792212
50131	0.2660784898
50132	0.2660784087
50133	0.2660783475
50134	0.2660779926
50135	0.2660778524
50136	0.2660776408
50137	0.2660775331
50138	0.2660773732
50139	0.2660773327
50140	0.2660773
50141	0.2660771055
50142	0.266076978
50143	0.2660768892
50144	0.2660764266
50145	0.2660761192
50146	0.2660755188
50147	0.2660753529
50148	0.266075191
50149	0.2660750365
50150	0.266074916
50151	0.2660748411
50152	0.2660747668
50153	0.266074502
50154	0.2660744568
50155	0.2660739139
50156	0.266072931
50157	0.2660728586
50158	0.2660728286
50159	0.2660718826
50160	0.2660716046
50161	0.2660715665
50162	0.2660713254
50163	0.266071234
50164	0.2660710942
50165	0.2660709835
50166	0.2660707651
50167	0.2660701907
50168	0.2660701452
50169	0.2660701058
50170	0.2660699781
50171	0.266069585
50172	0.2660695391
50173	0.2660691783
50174	0.2660691528
50175	0.2660683869
50176	0.2660676086
50177	0.2660674831
50178	0.2660667595
50179	0.2660666062
50180	0.2660663182
50181	0.2660658697
50182	0.2660657457
50183	0.266065731
50184	0.266065072
50185	0.2660650294
50186	0.2660649924
50187	0.2660647645
50188	0.2660639999
50189	0.266063986
50190	0.2660635629
50191	0.266063116
50192	0.2660629948
50193	0.2660625497
50194	0.266062277
50195	0.2660621396
50196	0.26606206
50197	0.2660619753
50198	0.2660618993
50199	0.2660616782
50200	0.2660616121
50201	0.2660615024
50202	0.2660614832
50203	0.2660610225
50204	0.2660606798
50205	0.2660604878
50206	0.2660603606
50207	0.2660601519
50208	0.2660600985
50209	0.2660599806
50210	0.2660599485
50211	0.2660597756
50212	0.2660597087
50213	0.2660596617
50214	0.2660595815
50215	0.266059512
50216	0.2660594584
50217	0.266059112
50218	0.2660590311
50219	0.2660584127
50220	0.2660581573
50221	0.2660580805
50222	0.2660576588
50223	0.266057639
50224	0.2660576229
50225	0.2660571814
50226	0.2660569621
50227	0.2660568502
50228	0.2660567853
50229	0.2660563395
50230	0.2660561106
50231	0.2660560439
50232	0.2660559459
50233	0.2660558221
50234	0.2660554862
50235	0.2660554103
50236	0.2660551412
50237	0.266055112
50238	0.2660546901
50239	0.2660544513
50240	0.2660539176
50241	0.2660537023
50242	0.2660536449
50243	0.2660536076
50244	0.2660534423
50245	0.2660533829
50246	0.2660533246
50247	0.2660528884
50248	0.2660527207
50249	0.2660526
50250	0.2660525271
50251	0.2660517101
50252	0.2660516078
50253	0.2660515781
50254	0.2660514487
50255	0.2660502465
50256	0.2660501822
50257	0.2660501262
50258	0.266050103
50259	0.2660497473
50260	0.2660497165
50261	0.2660496643
50262	0.2660495583
50263	0.2660488655
50264	0.2660487312
50265	0.2660484184
50266	0.2660481435
50267	0.2660473736
50268	0.2660473177
50269	0.2660471803
50270	0.2660470974
50271	0.2660469732
50272	0.2660469453
50273	0.2660463564
50274	0.2660460199
50275	0.2660458699
50276	0.2660457594
50277	0.2660457244
50278	0.2660454955
50279	0.2660454786
50280	0.2660451018
50281	0.2660448864
50282	0.2660448661
50283	0.266044838
50284	0.2660446975
50285	0.2660444899
50286	0.2660441776
50287	0.2660439877
50288	0.2660436516
50289	0.266043385
50290	0.2660431372
50291	0.2660431212
50292	0.2660430641
50293	0.2660429316
50294	0.266042664
50295	0.2660424227
50296	0.2660423895
50297	0.2660417487
50298	0.2660417117
50299	0.2660415519
50300	0.2660414683
50301	0.2660413988
50302	0.2660413869
50303	0.2660411492
50304	0.2660407446
50305	0.2660407394
50306	0.2660406418
50307	0.2660401103
50308	0.2660398843
50309	0.2660395177
50310	0.2660388095
50311	0.2660386761
50312	0.2660381929
50313	0.2660380058
